ItemID,Sentiment,SentimentText
315,0,"Private equity firm Catalyst buys stake in Mimosa Pharmacy
Private equity firm Catalyst buys stake in Mimosa Pharmacy
http://t.co/EqKfAtMNEJ"
316,0,"NIC Uganda in bonus issue to raise capital
http://t.co/Dt6Zze8Ge7"
317,0,"IFC to inject KES 4bn into DTB, Chase banks
 http://t.co/cHZl1c27Yt"
318,0,"Five hotel chains eye Nairobi as demand for rooms increases
http://t.co/z5It2yO8oQ"
319,0,"NSE climbs to six-year high in rush for blue chips
http://t.co/W6DWUzcQf7"
320,0,"Rwf 15 billion Treasury bond oversubscribed by 232 percent
http://t.co/NJqmV3WQgE"
321,0,"Big counters see renewed foreign inflows
http://t.co/KfzoDaORSt"
322,0,"Nation Media profit hits KES 1.7bn, keeps dividend at KES 2.5 a share
http://t.co/Aocx2ebRrp"
323,0,"Equity Bank’s thin SIM card plan pegged on ‘quality’ audit
http://t.co/PAurM6iW20"
324,0,"National Bank profit up 17pc as loan book doubles
http://t.co/345mTw7wZ7"
325,0,"Kenya: CMA and NSE in New Plan to Attract Upcoming Investors
http://t.co/48nhWKytzN"
326,0,"Parliament returns capital gains tax after 36 years
http://t.co/V0hTes06sJ"
327,1,"TBL Mirror Fund exits International Medical Group LTD, Kampala Uganda-strategic sale to The Kibo Fund (TKF) from Mauritius."
328,0,"Shilling drops to 32-month low on importer demand
http://t.co/VWjJ7VXnKb"
329,0,"Mwangi named Old Mutual chief executive
http://t.co/lvOb2e8Y0B"
330,1,"Jubilee Holdings profit rises 35pc on high premiums
http://t.co/5UayahMID4"
331,0,"NIC stock touches four-year high even as cash call looms
http://t.co/IjOCX8X9Ye"
332,0,"Citi Bank Kenya posts 25pc drop in profit to KES 1.2bn
http://t.co/lQuRxfUUhR"
333,0,"Base Resources gets reprieve after KES 19.1bn debt deferred 
http://t.co/mniyX3OF33"
334,0,"New Dar bourse capital rules to lift Kenyan stock trade
http://t.co/kfPe3qSMRk"
335,0,"Housing boom lifts Kenya to league of mid income nations
http://t.co/YK7c3D8jlw"
336,1,"Prices of Kenya Eurobond rise on high demand
http://t.co/3gOP6AqzdK"
337,0,"Foreign insurers eye piece of Kenya
http://t.co/oJGFAbtlhA"
338,0,"Kenya Orchards to make spices as share rises 2,000pc
http://t.co/qBckCAuAGz"
339,0,"UCL to expand across Uganda in fresh marketing strategy
http://t.co/vYxC53wVKZ"
340,1,"NSE launches foreign currency bonds trading
http://t.co/NUq9xGnGQP"
341,0,Latest #EAAfrica Newsletter - September 2014 sponsored by @EFGInt is out!!! read more here...http://t.co/X5P1w98sVY http://t.co/XAIXTFpFg5
342,0,"""We detect some early stage IPO ‘fever' building after a very successful IPO by the NSE...."" for more,don't miss  our September newsletter."
343,0,"OPIC commits USD100m to EMC Africa fund IV
https://t.co/L4eAzng7bO"
344,0,"Africa Oil raises Turkana estimates to 1.3bn barrels
http://t.co/jjn4myn7pV"
345,0,"NSE share price gains surpass 2008 record
http://t.co/UotCv82Fi2"
346,1,"Africa Oil raises Turkana estimates to 1.3bn barrels
http://t.co/jjn4myn7pV"
347,0,#Teambuilding2014 http://t.co/sSWB5L0qom
348,0,@Burbidgecapital #Teambuilding2014 http://t.co/Bz1sNzUsLK
349,0,#TeamBuilding2014 http://t.co/jZjCjrqgSg
350,0,"KenGen adds geothermal power to grid
http://t.co/G5VF4CXGqe"
351,0,"NSE 20 Share Index h
its six-year high with 5200 points
http://t.co/sTUu54Fk0i"
352,0,"NIC Bank bond set to start trade on the NSE
http://t.co/BaYF9fmcZs"
353,0,"Kenya banks look to another year of super profits
http://t.co/uIQ7y8yGkq"
354,0,Tomorrow @BurbidgeCapital will Publish the latest #EA Newsletter.. don't miss out!!!!!
355,0,"Flame Tree Group Closes Over-Subscribed Private Placement...
http://t.co/dCJe7fxj2A @FlameTreeGroup"
356,0,RT @MsaniiPrinceG: This is a story of a dream come true. Heril Bangera listing his business (Flame Tree Grp) @NSEKenya on 6th Nov. http://t…
357,0,Happening now at @newstanly... Flame tree holdings #pressconference on a successful private placement @FlameTreeGroup
358,1,Bank’s IPO issue Nov 3-The Citizen
359,1,Acorn and Crown Paints break ground for KES 1.2bn office block-http://t.co/3tlt6R0tg6
360,1,Jungle Nuts invests Sh100m in edible oil manufacturing-http://t.co/56KUTwJxpO
361,0,EABL earns Sh50m from sale of stake in Sen Tech-http://t.co/5ivotQh9Df
362,0,"UK-based insurance venture firm acquires stake in Cogear, Prime Insurance-http://t.co/Y8LKivwklf"
363,0,CBA eyes 16 countries in new expansion strategy-http://t.co/3Y4sa8mBWx
364,0,CIC Insurance goes regional with KES 1bn war chest-http://t.co/yQa4V15ghK
365,0,Solar firm receives USD2.5m to light up EA-http://t.co/e9RD8OrWsx
366,0,Africa Oilfields to list on NSE and London exchange...http://t.co/jFBvdco3V8
367,0,Burbidge Capital appointed as nominated advisor for cross listing of Africa Oilfield Logistics on GEMS -http://t.co/dCJe7fxj2A
368,0,"Kampala to issue first municipal bond
http://t.co/WPfXskr9EV"
369,0,"NIC lists 800 million new shares 
http://t.co/bStINyL0iR"
370,0,"Swiss Re enters Kenya with Apollo stake 
  http://t.co/62bidCuKxe"
371,0,"Africa set to grow at 5.2 pc rate next year 
http://t.co/pWVbpQqfj2"
372,1,CIC Insurance nets KES 5bn in oversubscribed issue http://t.co/9pXCI4BOcV
373,0,"Helios buys stake worth KES 3.6bn in Wananchi Group
http://t.co/3oGD7tQ9wn"
374,0,"Kenya gets IMF approval but report warns security needs tightening
http://t.co/awTlvLoqrh"
375,0,"Pan Africa targets Gateway Insurance takeover
http://t.co/Dc1qMhrMjO"
376,1,"Thika miller now buys out rival in KES 200 million deal 
 http://t.co/6HLmavdwwq"
377,0,"Press Release-Flame Tree Group shares start trading on the 
Nairobi Securities Exchange...http://t.co/ozpswX6PB7"
378,0,RT @mikada08: @FlameTreeGroup currently trading at Ksh13.95 up 75% on first day of trading. Listing Price was Ksh8. http://t.co/TRUoWWg81u
379,1,RT @CharlesGacheru: Full house. @NSEKenya listing of @FlameTreeGroup @HerilBangera http://t.co/DO5eZE4xJu
380,1,RT @CharlesGacheru: Proud moment today for @HerilBangera as he lists @FlameTreeGroup on @NSEKenya
381,1,"RT @CharlesGacheru: From an idea, an enterprise to an industrial powerhouse - the story of @HerilBangera @FlameTreeGroup @NSEKenya @SBSKenya"
382,1,RT @CharlesGacheru: Ladies and gentlemen - @HerilBangera CEO @FlameTreeGroup @SBSKenya @NSEKenya http://t.co/r5JPDDgefL
383,0,RT @CharlesGacheru: We are building a world class company - @HerilBangera @FlameTreeGroup
384,1,RT @CharlesGacheru: Our products touch the lifes of our clients - @HerilBangera @FlameTreeGroup http://t.co/HYcSYs8Zz8
385,0,RT @CharlesGacheru: Our products are manufactured in Africa for Africa - @HerilBangera @FlameTreeGroup @NSEKenya @SBSKenya
386,1,RT @CharlesGacheru: The gong that @HerilBangera will be 'ringing' shortly @FlameTreeGroup @NSEKenya http://t.co/Jm5dL54I4W
387,1,RT @CharlesGacheru: Let's get trading! @FlameTreeGroup now officially trading on the @NSEKenya @HerilBangera http://t.co/lGkbeOe86O
388,1,RT @MsaniiPrinceG: Manufacturer of #Zoe cosmetics and #Roto tanks @FlameTreeGroup to list @NSEKenya GEMS this morning. Cc @HerilBangera
389,1,RT @RayManyara: Flame tree group becomes the 1st local manufacturer to list on GEMs -Nairobi securities Exchange  @KBCChannel1 @NSEKenya
390,1,RT @CharlesGacheru: All eyes on @HerilBangera @FlameTreeGroup @NSEKenya http://t.co/pwinfvtFAu
391,0,Quote of the week....“Wisdom begins in wonder.” Socrates
392,0,"Housing Finance rolls out KES 1bn project in Komarock
http://t.co/QF89vFLgXS"
393,0,"Longhorn plans 3 for 2 bonus issue
http://t.co/9OiKqxR0tQ"
394,1,"Centum rebrands asset unit Nabo Capital
http://t.co/biASVERRVp"
395,0,"Zoe and Roto tank firm to list Thursday
http://t.co/LrE6ZDGCLj"
396,1,"Chase Bank raises KES 1.3bn in second cash call in 2 years
http://t.co/45XPvt489l"
397,0,"Fusion Capital Invest KES2bn in Meru County Real Estate Development
http://t.co/ZrQu9QYryY"
398,1,Check out our latest #EastAfrica Financial Review sponsored by @EFGInt    here..http://t.co/quS8nKEuOx
399,1,Orange back to drawing board as buyout bid flops - http://t.co/XR4QM6YDna
400,0,Ascent Capital opens Kampala office with eye on deals -http://t.co/SSm3NHEY1L
401,0,Fanisi gets nod to buy stake in Laikipia meat firm -  http://t.co/x41AUv1mKo
402,1,Kenya: KCB to List Mortgages for Trading At NSE Next Year ..http://t.co/OUBqTkcK2H
403,0,Mimosa Pharmacy eyes KES 405m from IFC for new stores http://t.co/onpGJgjQMB
404,1,South African media group to buy stake in two radio stations ..http://t.co/GhyTTiIsr9
405,0,IT firm Empire seeks approval for NSE listing ..http://t.co/TrfgCMxL7t
406,0,Fusion Capital Takes Control of Kenyan Daily Newspaper Publisher  http://t.co/E5srpVz2UE
407,0,We are delighted to share our first Natural Resources Quarterly...click here to read http://t.co/7NNlHEsyGb
408,1,"Kurwitu NSE’s priciest stock ever at KES 1,500 ... http://t.co/qRKxMXrkzj"
409,0,5-star Radisson Blu prepares for Nairobi debut -http://t.co/Jo0KRHMqoU
410,1,CMA approves Home Afrika’s KES 900m bond  http://t.co/oS2sNrLZ8x
411,0,Kenya's Housing Finance plans cash call in early 2015  http://t.co/rqmdB5M1aX
412,1,Ashish Thakkar to Battle WhatsApp with New Messenger App http://t.co/akjBLicf6E
413,0,Relief for firms seeking acquisitions as Comesa revises competition rules...http://t.co/fL7GDMI6nV
414,1,CMA lifts cap on foreign stakes amid reservations -http://t.co/Xw6KHoCxHR
415,0,US fast food and ice cream chains open in Nairobi http://t.co/9AKrs5KXYC
416,0,Flame Tree starts selling digesters http://t.co/0yIiYmEuDG
417,1,"Five Businesses Set To List on Enterprise Growth Market Before Coming April - DSE-
The Guardian"
418,0,"Kenya's Safaricom, Moneygram sign money transfer deal
http://t.co/FlOFwx1nZL"
419,0,"Private equity firm Catalyst buys stake in Jamii Bora Bank
http://t.co/7Hl2vV8HB8"
420,1,RT @FlameTreeGroup: Listing Statement @FlameTreeGroup now available at http://t.co/tlSW1ClzLM
421,1,"E. African Insurance market to get new player 
http://t.co/PTrjgYom3h"
422,0,RT @Bittacliff: Africa Oil wants deal to reduce stake in Kenya fields by early 2016: CEO - CNBC Africa http://t.co/m0FTWJ9VCM #NoIPOMooted …
423,0,"Sharia firm Kurwitu Ventures third to list on GEMS
http://t.co/g5P4UPX8o9"
424,0,RT @TechMoran: Atlas Breaks Record In NSE Cross Listing http://t.co/9IwKWf7Mq6
425,0,RT @NSEKenya: Atlas Development and support Services:  http://t.co/1VTQjV3uH9
426,0,RT @Hokatch: Congrats to Atlas Development &amp; Support Services on listing at @NSEKenya cc: @LevanterAfrica @BurbidgeCapital http://t.co/vPe6…
427,1,RT @StBrides1: Atlas Development &amp; Support Services (AIM: ADSS) raises US$5 million in conjunction with cross-listing on the Nairobi Stock …
428,1,RT @oilnewskenya: Atlas Development &amp; Support Services lists in Nairobi Securities Exchange http://t.co/yidA4i7oVg #oilandgas #Nairobi #NSE…
429,0,"UK logistics firm raises Sh450m from Kenyans
http://t.co/6gspDtapGo"
430,1,Aim company gains cross-listing in Kenya...http://t.co/L1dYljslxz
431,1,"Mauritius bank opens Kenya office 
  http://t.co/mCriQpsquW"
432,1,"Domino’s Pizza Joins Kenya Fast-Food Market for Regional Growth 
http://t.co/EHUKibtUnu"
433,0,ATLAS DEVELOPMENT COMMENCES CONSTRUCTION OF LOKICHAR LOGISTICS HUB..http://t.co/WJ8xR9O6gZ
434,0,"Kenya will earn up to KES 360bn from oil per year 
http://t.co/Ee3raHBcqo"
435,0,Why UK firm Atlas wants to list at Nairobi bourse -http://t.co/vMdPOENgt7
436,0,"MPs approve sale of 51pc stake in millers 
  http://t.co/pGNTQiLFDI"
437,0,"Migori gold explorer raises KES 40 million 
  http://t.co/zFb8JLnEwM"
438,0,"Mada Hotels acquires lodge in Makindu 
  http://t.co/2tyNGRYOIu"
439,0,The #EastAfrica Financial Review - Nov 2014 sponsored by @EFGInt has now been published. Please read it here; http://t.co/d4UxwS6BFz
440,0,Vaell seeks nod to issue KES 8.5bn asset-backed bond -http://t.co/pbNPLpnTB9
441,0,Gateway investors to earn KES 600m from sale of stake http://t.co/crYLCBtuVx
442,0,JPMorgan Says Kenya May Be Part of Future Africa Expansion http://t.co/o2wvuXdqsp
443,1,"Phatisa’s Pan African Housing Fund Teams up with In-Time Capital, Kenya http://t.co/Cq5069G7J8"
444,0,"Africa economy to grow 50% by 2019 on demand jump, Deloitte says http://t.co/hykJqVqEUT"
445,0,Kenya open to cross-listing its USD 2 bln Eurobond on the Nairobi bourse http://t.co/yEcze1dgE4
446,1,Kenya's KCB Bank to offer mortgage-backed securities http://t.co/ZUinsmEIB7
447,0,"RT @NSEKenya: #ASEA2014
Edward Burbidge: MD: Burbidge Capital (@BurbidgeCapital) participating in 7th Plenary Discussion http://t.co/4Dr7JT…"
448,0,"RT @IMG_PR: Edward Burbidge; CEO, Burbidge Capital ( @BurbidgeCapital )
#ASEA2014 http://t.co/tqtnkacHpz"
449,1,http://t.co/zLBWe7IBNj
450,0,"RT @EAVCA: ""East African region closed 145 deals valued at Sh309b in 2014"" @BurbidgeCapital Read more at: http://t.co/bcjzd3yKSv"
451,0,"RT @AfricaAdvisory: ""East African region closed 145 deals valued at Sh309b in 2014""  Read more at: http://t.co/MRiJQX1c7T v/@BurbidgeCapital"
452,1,Kenya pushes EA takeover deals to Sh86.2bn high http://t.co/shlMZiXYDP via @BD_Africa...http://t.co/ELWCN4tOs2
453,0,"Incase you missed our Annual East Africa Financial review-2014,Kindly click here to read....http://t.co/6lKuQgU2Md"
454,0,"East African region closed 145 deals valued at Sh309b in 2014
http://t.co/6lKuQgU2Md  Read more at: @StandardKenya http://t.co/oX7GlhOPfZ …"
455,0,"We are pleased to welcome our advertising partner @MaitlandGroup 
in our Annual #EAAfricaFinancialReview2014..hope you enjoy the new format."
456,0,"2014 Annual #EAAfricaFinancialReview2014 has been published.Our thanks to our long-term sponsorship partner  @EFGInt
http://t.co/ELWCN4tOs2"
457,0,We are delighted to announce that we will publish our annual #EA Financial Review 2014 tomorrow. Hope you enjoy the new interactive format .
458,0,RT @Fuzion_Group: #Kenya to attract more private equity deals @BurbidgeCapital @VC4Africa @TheStarKenya http://t.co/cKcGABzZwv http://t.co/…
459,0,"Robust investments signal strong run for NSE this year
http://t.co/AJV07J0En3"
460,0,"Egypt's Bisco Misr shareholders agree to sell USD 125 mln worth of shares to Kellogg, bidding ends
http://t.co/PpQiOQo1OM"
461,1,"Small caps stir the market with huge capital gains in 2014 
http://t.co/Zr27hXKWr9"
462,1,"Amethis Acquire 30% Stake in Kenyan Ramco 
  http://t.co/cQSe4yNvQY"
463,0,Britam finalises buying KES 2.7bn Equity shares in HF http://t.co/nvWNSZ0jKw
464,0,"Mixed bag for EAC economies in 2015 as IMF projects growth 
http://t.co/Evr1VuFdrs"
465,0,"McDonald’s To Join Growing List Of Global Food Chains Flooding Kenya 
http://t.co/pHpP0LpQ4y"
466,0,"The East Africa Financial Review - December 2014 sponsored by @EFGInt has now been published. Please read it here
....http://t.co/jloct1DBZf"
467,1,"Equity firm acquires stake in Ugandan grain vendor..
  http://t.co/BLkYyUoecl"
468,1,GM dealer in KES 500m body building venture..http://t.co/Vo5qg0ObI2
469,0,Vantage's Fund II Commits USD 10 Million to the Simba Properties Investment Company in Uganda ...http://t.co/lUP7A1bhGO
470,0,"NSE lists its first oil-linked stock
-http://t.co/shxtjPNc7O"
471,0,RT @NSEKenya: The Bourse marked yet another milestone with the fourth listing of Atlas Development &amp; Support Services Ltd on... http://t.co…
472,0,"Kenya oil sector gets boost on US-based firm drilling pledge
http://t.co/ep6gqej5m1"
473,0,"Nigeria’s Keystone Bank sells stake in Orient, exits Uganda
http://t.co/RjaAD1OSNq"
474,0,"Sale of Richland’s Tanzanite mining assets concluded
http://t.co/L4WPx6kQYH"
475,0,We are delighted to hereby publish our  East Africa Financial Review – February 2015. Sponsored by @EFGInt ...http://t.co/ACgZmNbSVZ
476,1,Our #NaturalResourcesQuarterly featuring @BaseTitanium has now been published..http://t.co/zQHWAUer8k
477,0,"Lamu port set up starts next month
http://t.co/SKqWoABwY5"
478,0,"Flame Tree diversifies into making mobile plastic toilets
http://t.co/9auco3k078"
479,0,Don't miss out on our Natural Resources Quarterly to be published shortly....
480,0,"Actis to set up USD1.9bn renewable business in Africa
http://t.co/OOYxX5SCbF"
481,1,"Boost for Kenyan exploration as Africa Oil raises KES11.4bn
http://t.co/bXmkNmRmIF"
482,1,"SA retail giant Massmart opens Nairobi outlet in May
http://t.co/EvfbfbGXIv"
483,1,"Equity debuts at the Rwanda Stock Exchange
http://t.co/XxVAL33nSj"
484,1,"Ascent Capital Acquire Stake in Ethiopian Clinical Laboratories in First Deal
http://t.co/zqLP4OiLG4"
485,0,"The logistics firm taking high-speed Internet, lobster dinners to North Eastern
Read more at: http://t.co/XTEh5eLRBd"
486,0,"Actis exits Africa power business Globeleq to CDC, Norfund
https://t.co/fO9FTq9VcN"
487,1,"Centum enters beer market with Danish Carlsberg franchise
http://t.co/4s8zwO3BbF"
488,0,"Randgold Resources seeks external growth, CEO says
http://t.co/iEIcvCiylh"
489,0,"BitBeat: Kenya’s BitPesa Raises USD 1.1 Million, Expands Operations
http://t.co/NcumYDaiqG"
490,0,"Norway's Norfund and UK's CDC team up to bring more power to Africa
http://t.co/6qik6Rzdm8"
491,1,@gl_mulligan You have the wrong domain name the correct one is  http://t.co/biqno5yi4Z
492,0,@gl_mulligan sorry about that.Our site though has been up ..burbidgecaptal.com. Kindly email nicholas.kiprotich@burbidgecapital.com
493,0,"Kenya joins ‘Lucky Seven’ successors of BRICS 
http://t.co/8shNphCJ51"
494,0,"Kenya to have highest number of initial public offerings in East Africa 
  http://t.co/UgzOH3uYOU"
495,1,"RT @hsherman: ""East Africa corporate deals in 2014 total $3.4 bn"" Source: @BurbidgeCapital. via @DisruptAfrica by @gl_mulligan http://t.co/…"
496,0,Ready to take the next step? Discover opportunity by listing on the GEMS mkt @NSEKenya #GoingPubliconGEMS @BD_Africa https://t.co/4AsNAWytO9
497,0,"Shell to buy BG for USD 70 billion
http://t.co/KiKF3GjYF2"
